Percent Unemployed,Vehicles per Household,Percent below poverty level,Median income,Household Density,Daytime Population Density,Undeveloped area,Developed open area,Developed low intensity,Developed medium intensity,Developed high intensity,Residential area,Commercial/Industrial area,Other area,Net Passengers
0,1.5,0,0,22.58056607,3274.18208,19050,30780,55920,76380,43980,5869.549409,9861.231582,9108.336515,464
0,1.6,10.92,34781,1680.337096,1838.859463,14040,105210,106620,12690,3600,22409.88691,2178.720839,0,464
0,1,50,15000,283.7998768,283.7998768,0,5100,9420,3150,510,147.9445392,311.7142138,0,464
0,0,0,0,0,3874.306074,0,0,6270,25140,20850,0,13751.20881,0,464
1.67,0,3.03,100000,788.5912358,630.8729887,20970,58710,18870,0,0,6931.163675,0,162.2232654,464
0,1.6,4.79,37439,753.442604,946.3974172,211170,231780,115320,4710,900,30507.47716,508.9890064,96.35166618,464
0,1.6,4.81,37478,571.0407699,594.0666074,340650,143460,78210,420,0,19504.50692,0,219.710141,464
0,1.7,0,40584,16.24794276,10.83196184,390240,78600,8820,810,0,0,0,3514.014952,464
2.94,1.4,3.7,33352,1501.084624,2218.994661,0,14850,24870,0,0,6021.733062,0,0,464
2.17,2.1,12.94,51386,3357.422105,2567.440433,0,67530,82470,32820,900,17304.00369,2364.438075,0,464
17.17,0,61.11,10277,26794.81507,19119.91829,0,750,17820,19560,360,2802.169848,0,0,380
0,0,0,0,0,0,0,0,10050,1350,0,0,0,0,464
0,2.3,0,41089,2420.176603,726.0529808,7800,1830,1020,0,0,417.1044603,0,0,465
0,0,0,0,0,0,0,300,1380,0,0,0,0,0,464
0,0,0,0,0,0,5700,2160,9240,9900,0,0,0,0,464
0,0,0,0,0,0,3210,1860,0,0,0,0,0,0,464
0,2,0,0,10174.47678,10174.47678,0,0,300,0,0,0,0,0,464
0,0,0,0,0,0,0,0,120,240,0,0,0,0,464
0,0,0,0,0,0,0,60,180,0,0,0,0,0,464
0,0,0,0,0,0,0,1560,22200,19080,11430,0,0,14473.5355,464
0,0,0,0,0,0,0,1380,0,10440,46530,0,21710.31524,0,464
0,0,0,0,0,0,1980,14160,78900,114540,41580,0,5939.922173,0,464
0,1.5,50,0,279.4206425,279.4206425,1650,6930,8430,1500,0,142.2630566,0,0,464
0,2,50,62500,61.18291355,2019.036147,0,19380,21570,33360,10230,368.2772598,10563.10323,0,464
3.45,1.5,11.94,45952,1452.30675,1359.606319,210,65070,16890,1650,0,4981.185153,420.8746565,48.90612894,464
4,1.6,30,42985,1648.492885,1334.49424,0,22830,10170,0,0,2735.640374,83.69535959,206.5641643,464
13.33,1.2,38.46,18873,2903.266066,4064.572492,0,240,10650,2520,0,2355.966749,0,0,464
9.09,1.2,33.33,25000,3074.011787,9222.03536,0,0,1560,3480,0,943.1741362,0,0,464
9.09,1.2,37.5,19014,4146.515564,6219.773345,0,270,5250,780,0,1039.876948,0,0,466
0,0,0,0,0,5692.406914,0,0,210,3540,720,0,2261.487998,0,462
0,0,0,0,0,0,0,0,1470,7920,3690,0,0,0,464
0,1.5,0,53480,175.0327849,6196.160587,9240,18600,9330,24330,12630,1438.850716,7047.591164,0,464
0,0,0,0,0,0,0,630,4560,60,0,0,0,0,464
0,2,0,100000,814.5444637,1221.816695,6210,5040,7830,0,0,1356.953581,0,0,464
8.25,1.9,8.57,55619,989.1482822,1267.781601,58980,94920,31140,750,0,7911.228788,130.7914302,0,464
0,2,0,0,335.8100871,1007.430261,900,3750,60,3060,0,250.8611282,0,0,464
0,0,0,0,0,659.2605311,34110,3690,12210,1140,0,0,642.9459533,0,464
0,0,0,0,0,939.0528766,0,5370,11310,2610,0,0,0,0,464
2.44,1.6,14.06,41614,214.2105592,235.16594,925710,146610,39690,540,0,18958.85279,0,0,464
3.16,1.6,15.05,41593,4289.430148,3792.104914,1830,20490,46650,14040,390,6153.848872,2061.430938,0,464
0,1.4,22.22,37672,2050.115413,1640.092331,0,4800,7890,0,0,1309.572321,0,0,464
3.53,1.6,15,40151,324.8412966,402.1844625,429420,152730,83970,3570,0,20839.66212,0,104.298444,464
0,2.5,0,200001,1219.802894,4879.211576,0,3480,720,0,0,254.9255755,307.0064615,0,464
0,0,0,0,0,116.6373475,32370,76440,183960,53820,8850,0,7721.37306,206.8300248,404
0,0,0,0,0,0,0,0,300,1230,840,0,0,0,464
2.63,1.6,5.26,60495,6029.377725,4898.869401,0,0,300,8760,4650,4383.265085,0,0,464
0,0,0,0,0,0,0,0,90,8070,1650,0,0,0,464
0,0,0,0,149.9417463,0,0,4710,5880,6750,0,0,160.2358919,0,464
0,1.5,12.5,37134,665.8868808,2187.914037,0,180,18180,8700,90,1909.132203,3392.871321,60.00166922,464
0,1.4,46.67,15394,3894.153553,5769.116376,0,0,17580,480,0,2943.350045,0,0,464
0,2,0,0,84.8006893,7632.062037,1080,5070,11730,9840,2880,0,3846.697959,0,464
0,0,0,0,0,0,42450,0,150,1290,300,0,0,198.6077663,464
0,0,0,0,0,0,180,2550,30,150,0,0,0,0,464
0,0,2.04,93001,651.5889556,1148.563583,145650,261570,268410,26310,1680,50653.56911,3316.544691,216.9844809,464
0,0,0,0,0,0,73050,102540,71070,31170,14820,0,0,10014.82951,464
0,0,0,0,0,0,0,30,19410,2100,0,0,0,0,464
8.33,1.8,17.24,41089,2494.395876,2771.550974,0,12000,14070,1950,0,2491.399945,0,0,464
5.06,0,27.1,76077,917.1072318,820.5696285,31350,295920,98820,3090,0,31855.21783,429.0233082,0,464
0,1.8,13.64,59942,574.9229081,978.5921841,92490,92250,26880,0,0,8476.377281,452.8548244,181.2230625,464
0.88,1.4,7.05,37444,8376.218896,6405.343862,0,5370,25890,14970,1080,10059.56834,0,0,464
0,0,0,0,0,0,0,7020,3330,0,0,0,69.40030267,0,464
0,0,0,0,0,0,7410,0,0,0,0,0,0,0,464
0,0,0,0,0,0,0,6810,8550,9270,0,0,0,0,464
0,0,0,0,0,0,197400,2910,0,0,0,0,0,0,464
0,1,0,62500,1196.896678,1496.120847,0,1200,7470,0,0,0,938.4243054,0,464
0,0,0,0,0,0,3120,18240,780,0,0,0,0,0,464
0,0,0,0,0,0,210,10500,90,0,0,0,0,0,464
0,0,0,0,0,0,0,13980,2340,0,0,0,0,201.4639949,464
0,1,0,0,65.49423607,65.49423607,0,26670,7260,3750,1830,233.1102759,0,0,464
0,1.4,6.67,37784,1386.367509,1273.194651,2910,41490,32610,14520,0,14296.47753,0,0,464
15.79,1.1,43.75,26674,2393.319142,6731.210087,0,1080,11280,5040,0,2105.598543,580.0398373,0,462
20,1.1,41.18,26744,2645.630872,4031.43752,0,2730,14490,3360,0,3158.607125,0,0,459
17.24,1,50,15000,2689.56512,4626.052006,0,0,23250,780,0,3913.320302,0,0,464
17.65,1.1,44.44,26744,2252.265062,3685.524647,0,1980,22260,1080,0,3131.722829,0,0,464
0,0,0,0,0,0,0,60,9450,0,0,0,0,0,464
0,0,0,0,0,6839.127899,0,4920,20160,18300,1620,0,5917.058076,825.4539055,464
0,0,0,0,264.3044094,4228.870551,0,0,8940,9090,1650,0,3401.549919,0,464
0,1.4,15,41302,2379.063341,1903.250673,0,8310,7980,0,0,1851.223696,0,0,464
3.85,1.6,30,42985,1124.580111,1420.522245,0,17910,15420,6960,3420,2845.803017,2260.473046,0,464
3.12,1.7,6.67,54571,1653.28627,2133.272607,0,11850,34890,1710,0,7910.682551,0,0,464
3.7,1.9,13.64,60619,116740.3565,192621.5882,0,0,420,0,0,29.1841114,0,0,464
0,0,0,0,0,0,420,150,210,0,0,0,0,0,464
0,0,0,0,0,62538.69456,0,0,0,0,15450,0,702.9835679,0,464
0,0,0,0,0,0,0,0,900,1110,0,1.433207176,29.71195879,0,464
0,1.8,0,50000,1400.403814,1400.403814,0,4860,4410,0,0,972.7375652,0,0,464
0,2,0,0,1069.643033,0,0,0,300,2130,0,1047.018648,0,0,464
5.88,0,30,75000,1429.211091,989.4538325,0,5760,17760,0,0,3120.779759,0,0,464
0,0,0,0,0,0,13470,420,0,0,0,0,0,0,464
0,1.9,33.33,31741,2606.79107,2085.432856,0,0,6450,2430,1020,1160.542555,405.164436,0,464
0,1.5,25,29084,455.0490527,6598.211265,0,0,5400,14910,2460,472.6540162,1679.499911,0,464
5.26,1.6,20,29305,6431.757046,4753.907382,0,0,4680,4530,0,1279.099887,0,323.820773,464
0,1.2,25,25000,211.4925631,972.8657903,0,900,13890,38010,8490,1245.620391,3258.241417,343.9552679,462
0,0,0,0,0,1258.217828,0,0,0,1980,12390,0,7975.238011,0,454
0,0,0,0,0,0,0,0,990,300,0,0,0,0,464
16.67,1,50,15764,3163.801958,6327.603916,0,0,14340,420,0,2325.803652,0,0,464
0,0,0,0,0,1211.073129,0,750,4800,19680,13290,0,16059.88931,0,462
0,0,0,0,0,7107.946048,0,0,0,6810,6000,0,1757.874489,0,464
17.78,1,50,16050,3880.807305,8512.738606,0,5220,15030,360,0,3500.797738,0,112.1672616,464
0,0,0,0,0,0,0,0,0,6480,8700,0,3095.53167,0,478
18.75,1.1,44.44,26744,2743.082196,9817.346808,0,1410,14220,2250,0,2014.079847,0,0,464
0,2,50,42500,1484.184897,2968.369794,0,0,5250,0,0,777.0795564,277.9511227,0,464
5.26,1.9,42.86,29226,3330.434739,11894.40978,0,0,2400,2400,690,891.8157251,0,0,464
7.14,1.7,38.46,29167,2214.647724,2509.934087,0,2550,15030,0,0,1809.784252,0,0,464
5,1.7,38.89,29142,4499.587382,6881.721878,0,3060,5880,840,0,1394.154702,0,0,464
0,1.3,0,30000,604.0251652,453.0188739,0,0,1080,8490,7620,336.9767094,732.3644489,0,464
0,0,0,0,0,2546.574249,0,0,510,7710,32490,0,19457.40643,0,464
0,1.5,25,29084,2278.936376,2278.936376,0,0,4830,870,0,404.6825722,0,215.5695506,464
0,1.4,14.29,35000,1787.237634,2680.856451,0,6090,4020,1470,0,976.4848378,0,0,464
5.08,1.6,23.81,31928,3434.109323,3712.55062,0,2730,13170,11670,450,3940.349462,0,233.2723222,461
9.09,1.2,22.22,35000,3732.698321,5225.77765,0,0,3540,3540,0,1883.179687,0,0,464
7.69,1.4,18.18,29167,5361.984082,6076.915293,0,0,6060,1170,0,1119.341462,0,0,464
0,1.7,28.57,25000,3433.445023,3814.938915,0,0,6420,420,0,1431.127621,0,0,464
5.88,1.7,35.71,31872,2196.143138,3451.082074,0,0,16440,0,0,2298.758287,0,0,464
0,2,0,68533,1380.496049,1577.709771,0,5310,7740,0,0,1448.059578,0,0,464
0,2,0,68533,1728.303881,1481.403326,0,780,9720,0,0,1253.246754,0,0,464
0,2,0,58071,1003.063318,1003.063318,0,3210,8490,3780,0,1072.959755,1321.983619,0,464
2.47,1.8,8.77,51832,1888.543469,1800.017994,0,35040,52020,0,0,10664.52508,0,0,464
0,0,0,0,0,0,0,0,0,0,810,0,0,0,464
0,0,0,0,0,0,270,0,0,0,0,0,0,0,464
0,0,0,0,0,0,0,0,0,60,630,0,0,0,464
0,0,0,0,0,1027.978679,424230,45870,35940,11970,3510,0,7758.399543,120.980603,464
0,0,0,0,0,0,0,0,2490,1980,0,0,0,0,464
0,0,0,0,0,0,0,0,4380,1800,0,0,0,0,464
0,0,0,0,70.37189721,21815.28814,0,0,4170,17850,14760,2588.576236,6390.864121,0,307
0,1.6,14.29,41302,815.5932226,8155.932226,0,5190,7860,5220,900,367.5752356,1119.322677,133.1466287,464
0,0,0,0,0,0,27180,2070,840,2100,600,0,0,0,464
3.95,0,0,0,0,93543.06196,0,0,0,690,1410,0,622.6724884,0,585
0,1.8,7.69,75000,3433.512714,2019.713361,0,1440,11430,0,0,2676.543466,0,0,464
0,1.5,0,60000,1164.166505,14164.02582,0,0,7410,5640,0,0,1098.281019,0,463
0,1.5,0,87500,4558.379385,2735.027631,0,0,0,2730,180,0,0,0,464
0,2,0,0,848.2719676,0,0,4980,1050,0,0,118.2905517,0,0,464
0,0,0,0,0,28020.25201,510,0,4410,13980,0,0,0,0,461
0,0,0,0,0,3207.201002,0,0,5430,7590,3120,0,3141.763969,0,464
0,0,4.17,101462,1327.968323,1207.24393,6180,21030,15600,0,0,4012.473412,0,0,464
0,0,0,0,0,3202.462692,0,0,0,4980,8790,0,0,0,329
0,0,0,0,0,123952.5305,0,0,0,5580,7980,0,2983.789821,0,542
0,0,0,7500,768.1414547,979956.4609,0,0,1680,3780,8040,0,0,0,464
4.47,0,0,0,182.871306,60713.27359,0,0,150,3870,10080,0,8529.119748,0,347
0,0,0,0,0,0,0,0,0,1650,930,0,0,0,464
0,1,0,0,145.6502862,31169.16125,0,0,180,7410,10050,0,3532.002149,1889.020016,462
0,2,0,0,165.1281133,9907.6868,0,0,0,9060,6690,0,5825.692798,0,423
0,1.3,33.33,29389,1533.148659,4953.249514,0,0,0,13500,8400,0,4188.374838,0,487
0,0,0,0,0,915.1044972,450,9270,27150,14460,2310,0,4870.358147,0,464
5.56,1.7,11.76,39206,2127.167585,2127.167585,0,12360,14430,0,0,2910.401016,0,0,464
0,0,0,0,0,3861.227275,0,0,4320,2490,0,0,0,0,464
0,0,0,0,0,0,0,30,1140,0,0,0,0,0,464
0,0,0,0,0,0,241650,37710,14910,1710,0,0,0,1501.778991,464
2.63,2.3,3.53,76598,1060.331936,1363.283918,75120,68940,95250,0,0,16586.479,0,0,464
0,0,0,0,0,0,0,0,0,0,4680,0,94.98214842,0,464
0,0,0,0,0,0,301140,55560,46560,25080,19680,0,0,0,464
0,0,0,0,0,52.68733319,32340,17070,57030,39270,390,0,838.1532536,0,464
0,0,0,0,0,0,0,30,1560,7800,15840,0,0,10888.31111,464
0,0,0,0,0,5603.496437,0,60,1980,4860,0,0,815.4693099,0,464
0,0,0,0,0,1751.85274,0,0,2730,14910,13320,0,10185.24366,0,464
0,0,0,0,0,2969.947225,0,0,1980,5190,12870,0,6771.922394,0,464
12,1.2,27.78,27508,2461.42533,3692.137995,0,7230,13260,600,0,2068.999481,0,0,464
11.11,1.1,31.25,26923,3433.217279,5149.825918,0,0,8970,1620,0,726.5650913,0,0,464
0,0,0,0,0,2317.411763,0,0,0,660,7140,0,3314.645598,0,464
22.22,1.2,45.45,26079,4243.671951,6202.289774,0,0,6690,1200,0,1430.476757,0,0,464
0,0,0,0,0,0,3390,3840,720,180,810,0,0,0,464
6.06,1.6,21.88,29305,3396.671337,1464.082473,0,30870,11040,2190,0,3305.072741,0,0,464
0,1.6,20,29084,1492.01042,1989.347227,0,3270,6210,900,0,526.5290185,0,0,464
0,0,0,0,0,0,0,0,180,750,0,0,0,0,464
0,0,0,0,0,0,1784940,26550,8280,8040,5970,0,0,0,464
0,0,0,0,0,0,0,1980,3330,0,0,0,0,0,464
0,0,0,0,0,0,0,90,2520,0,0,0,0,0,464
0,0,0,0,0,0,15420,1440,0,0,0,0,0,0,464
8.11,1.9,11.11,54621,2028.071412,2359.937643,13170,39300,17970,0,0,6986.934542,0,209.4788675,464
7.96,1.9,9.57,55342,908.8393124,1059.238253,263160,569520,291870,79650,1080,83575.45921,4563.291133,980.4964321,464
0,0,0,0,0,0,0,0,570,4620,0,0,0,0,464
0,1.7,9.09,53828,1296.435312,1759.447924,0,2310,14970,10050,570,1220.814677,1631.608613,312.0173479,464
3.17,1.3,10,76596,2509.985568,4840.686452,0,16800,19770,21210,0,9643.297997,0,0,464
0,1.5,28.57,41213,118.7560703,420.2137874,185580,33570,49110,12450,1500,1702.272637,1187.97551,1458.946694,464
1.39,0,0,126988,445.5935762,618.879967,205170,67770,35340,5610,0,17870.79181,300.4314277,158.0517672,464
0,1.7,6.9,41192,1340.579879,2357.571511,0,24150,27030,4920,0,5286.087642,785.557243,0,464
0,1.6,0,50000,189.954512,358.802967,42480,63960,14880,1380,0,2892.01547,319.03862,0,450
0,1.7,0,108690,1397.87285,2446.277488,0,23850,11490,16560,0,6683.396851,0,0,464
0,0,0,0,415.9176333,0,10140,7020,1530,0,0,964.5914286,0,0,464
21.88,1,42.86,17891,7477.938956,15295.78423,0,0,1320,6240,0,0,0,1953.718143,464
22.22,1.1,42.11,16805,2559.730458,3963.453612,0,8310,22560,420,60,3356.293776,435.8388376,0,464
0,1.5,50,7500,1133.741481,1700.612221,0,0,9180,0,0,797.5918255,0,0,464
0,0,0,100000,2036.278895,4072.55779,0,0,10230,0,0,1480.664197,0,0,464
0,0,0,0,0,0,0,0,3840,2490,330,0,0,0,464
0,0,0,0,0,0,0,30,2040,5130,37470,0,0,0,464
0,0,0,0,0,0,0,240,0,0,0,0,0,0,464
4.96,0,27.27,76039,996.9487785,996.9487785,8670,153240,75990,360,750,23166.34912,403.5739806,85.13119367,464
0,1.8,6.25,50000,1787.323957,1688.028182,0,9870,16170,0,0,3005.355483,0,0,464
0,1.7,14.29,41302,1198.947416,1027.669214,0,750,14220,90,0,1903.04516,162.7408846,0,464
9.68,1.9,12.5,55627,1308.280967,1806.673716,0,30240,11370,0,0,4543.910205,203.282666,0,464
7.14,1.5,1.26,37708,1357.75362,2919.170282,32490,114600,107100,11790,900,21244.16917,2607.682676,0,464
0,0,0,0,0,17819.15467,780,7710,12840,36300,65310,0,30295.24114,0,464
0,0,0,0,0,7388.998953,1050,25980,76800,170280,195120,0,105750.3504,0,462
0,0,0,0,0,20259.73636,0,0,450,4260,1650,0,1288.098162,0,464
4.55,1.8,36.36,31818,474.0385252,3397.276098,0,0,21480,24150,19980,1647.581278,14545.28105,0,464
0,1.6,26.47,67053,1758.335637,982.5993267,11970,23760,14400,0,0,1251.630362,0,0,464
0,0,0,0,0,1967.232578,0,0,750,5220,7110,0,2467.438026,0,473
12.5,1.2,33.33,21429,2287.351774,2111.401638,0,90,13920,780,0,1779.332284,0,0,464
12.5,1,50,15000,1999.526924,2181.302099,0,0,12720,1440,0,1432.134903,0,0,463
20,1,50,15000,789.3466302,7735.596976,0,60,4380,8670,3390,232.4395918,2827.954214,0,478
0,1.3,0,200001,396.997241,926.3268956,0,5370,7560,5670,900,454.1308935,1289.740574,0,464
16.67,1.2,40,29084,830.2824065,2989.016663,0,0,2760,6930,5970,764.4367736,2580.127966,0,482
0,0,0,0,0,0,0,0,60,5700,11670,0,7444.989769,0,464
0,0,0,0,0,3755.016431,0,0,8580,22260,20490,0,16697.78846,0,464
0,0,0,0,0,1282.23093,0,0,4200,7890,6030,0,5052.530563,0,464
11.76,1.3,37.5,20587,4226.542798,5071.851358,0,0,5550,6660,0,2820.649222,0,0,470
7.14,1.5,28.57,30119,4124.811636,3208.186828,0,0,10110,1110,0,1483.565075,0,97.10697329,464
0,0,0,0,0,0,0,3390,7650,3660,0,0,0,560.3668073,464
6.45,1.3,36.36,22573,2593.852871,6021.444165,0,9900,13800,4320,0,2869.38648,463.9763938,0,463
11.11,1.7,33.33,26436,1222.761057,2037.935094,0,3030,9570,0,0,1100.037376,0,0,464
1.83,1.9,5.56,45612,984.6342456,795.6640369,106200,126900,27300,60,0,10544.10079,0,0,464
0,1.3,16.67,41302,5469.194298,2278.830957,0,180,4110,1470,0,1138.168561,0,0,468
1.92,2,12.5,90961,2092.996383,3848.412704,0,0,32310,6060,0,8637.504752,0,0,464
0.82,1.5,7.17,53386,3284.490844,1887.356679,100530,48390,39600,20640,1980,17017.25113,0,0,464
0,3,0,62500,11.59617377,5473.394017,278130,53460,69990,42120,2880,568.5204444,5980.333623,0,464
0,0,0,0,0,0,0,0,90,240,0,0,0,0,464
0,0,0,0,0,22095.14662,0,0,0,1050,11790,0,2414.555735,0,464
0,0,0,0,0,0,0,0,0,960,120,0,0,0,464
0,1.7,14.29,41302,1590.408689,1363.207447,0,0,10950,420,0,1027.881104,0,37.76223633,464
0,1.8,0,50000,636.3466055,763.6159266,0,0,10980,6900,2430,837.1475589,2380.004551,0,464
9.52,2,13.33,60000,363.4938238,784.3814092,2970,39510,64500,15960,11250,3640.908138,2300.767203,127.5401492,464
6.9,1.7,18.75,45419,2911.483562,4557.104706,0,840,19590,0,0,2564.415414,0,0,464
5.1,1.7,16.67,48907,792.7656432,1066.133106,54930,173760,54570,1320,0,9474.494116,572.8699626,0,464
5.13,1.7,17.65,50000,817.739594,817.739594,65220,74460,3900,1920,0,4692.739501,0,0,464
5.88,1.5,27.27,29167,2758.787339,4368.079953,0,2460,6540,2250,0,1286.639889,270.0486369,0,448
7.69,1.5,33.33,29226,1875.607836,4689.01959,0,840,6840,570,0,773.3233186,0,0,464
0,0,0,0,0,8206.802897,0,0,270,3540,13890,0,389.0219813,3256.847542,469
0,2,50,0,1292.077856,1615.09732,0,1770,6300,0,0,371.1829179,0,0,464
0,0,0,0,0,0,18330,0,0,0,0,0,0,0,464
1.45,2.3,2.08,62897,619.1033588,649.1569199,78000,236820,114090,1950,0,26355.90755,1240.460966,0,464
0,0,0,0,0,0,187140,2070,3150,0,0,0,0,0,464
0,1.5,25,35000,2244.909638,1870.758032,0,0,2490,4380,0,955.5267904,0,0,464
5.26,1.3,25,35000,3610.950132,4561.200167,0,0,10530,2970,0,2348.472557,0,81.37351329,464
9.09,1.3,16.67,41302,1127.739672,3383.219017,0,0,6750,7080,0,1045.311077,1449.778022,0,464
0,1.7,33.33,21209,2824.150511,3337.632423,0,0,2790,5580,1770,885.2299859,631.2421023,0,467
11.11,1.2,25,25000,2574.500319,7294.41757,0,0,4380,1620,0,783.8325944,0,0,464
7.69,1.2,40,19014,2705.044447,7438.872228,0,0,4260,3420,0,1111.511042,0,207.7091233,464
5.26,1.3,33.33,25000,2562.546089,7274.324383,0,780,22020,8550,0,3976.709679,1959.700197,117.5164241,464
0,0,0,0,0,0,0,60,2760,6960,390,0,0,0,464
0,0,0,0,0,0,120,0,2370,7110,1530,0,0,0,464
0,0,0,0,0,0,0,90,9930,14040,0,0,0,0,464
0,1.9,0,66136,1722.145181,1353.114071,0,3270,15780,1890,0,2537.022265,293.1122727,0,468
0,0,0,0,0,0,0,0,0,210,660,0,0,0,464
0,0,0,0,0,0,0,0,0,30,0,0,0,0,464
0,0,0,0,0,0,0,8280,8730,11730,1590,0,0,0,464
0,0,0,0,0,0,16320,0,180,0,0,0,0,0,464
0,0,0,0,0,2968.090041,0,150,6510,4410,1200,0,1121.756671,0,464
0,0,0,0,0,0,90,1860,0,0,0,0,0,0,464
0,0.7,33.33,7500,397.9011789,24006.70446,0,0,7410,7800,4170,0,3176.42315,0,542
6.25,1.6,18.18,31204,502.2274992,455.1436712,50700,26250,52410,25530,10170,3138.503394,5065.553962,2926.047569,464
0,0,0,0,0,2213.562968,450,0,13650,23430,6960,0,12467.48163,0,452
5.88,2.4,12.5,64600,1060.126962,1192.642832,0,27930,11010,0,0,3549.759997,0,0,464
2.15,2.1,13,51155,546.1970787,838.3490045,120150,445350,44400,1800,0,32915.14558,663.3156671,0,464
0,0,0,0,0,2969.965831,450,6420,28530,26670,6870,0,7372.26137,0,464
4.08,2.3,10.87,65579,559.2854861,687.4550766,16680,170940,32940,1650,0,12012.2409,0,0,464
0,2.7,0,87500,274.604919,457.6748649,0,3030,14130,8310,2760,1120.499951,3439.288672,0,464
3.57,2.1,14.29,52941,1153.806588,1474.308418,0,20070,20340,0,0,4030.742055,0,0,464
4.35,1.4,4.76,35000,2941.73315,5323.136176,0,1650,16710,90,0,2138.082456,210.0888367,0,464
0,0,0,0,88.28069659,3089.824381,900,0,840,8760,18780,0,5545.289504,0,462
0,0,0,0,0,0,0,0,0,0,1530,0,0,0,464
1.59,2,6,55047,1081.966486,3976.226837,0,35760,42750,15420,1980,8546.278816,2114.853026,0,463
2.56,2.1,5.41,56843,1400.911653,1449.218951,0,30210,23340,0,0,7089.129479,0,0,464
0,1.6,30.43,52156,258.8730619,501.5665574,417120,172470,39990,9630,1260,11669.63556,1991.824956,307.7369589,464
7.69,1.2,33.33,21632,2048.062611,2457.675134,0,3630,13500,1800,0,1800.812147,324.3349773,465.9958132,464
0,1.6,14.29,35000,1599.04675,1119.332725,0,3900,12330,0,0,2800.094349,0,0,464
0,1,0,0,476.0906007,1428.271802,0,1620,9270,0,0,326.3243344,802.0933257,0,464
6.38,1.5,2.27,38529,1720.356991,2867.261651,0,23460,30720,0,0,5396.804031,0,0,464
0,0,0,0,0,0,58260,34740,16560,900,0,0,0,0,464
0,0,0,0,0,0,6360,11640,0,0,0,0,0,0,464
0,0,0,0,0,0,0,750,1440,150,0,0,0,0,464
0,0,0,0,0,0,1260,0,0,0,0,0,0,0,464
20,1.2,20,29084,1989.898359,2984.847538,0,270,3300,1620,0,928.1057747,0,0,464
20,1,25,28747,748.390617,2245.171851,0,0,5820,4470,0,644.4663916,1510.762473,0,460
18.18,1,46.15,15506,2723.26842,4629.556314,0,0,26760,1800,0,4225.10421,0,0,465
12.5,1.1,44.44,26674,2678.650755,4762.045787,0,330,7680,660,0,1266.834186,0,0,464
0,0,0,0,0,1004.406184,0,0,630,3390,3720,0,556.3786766,0,462
4,1.5,23.08,26923,2273.367151,4546.734301,0,480,11640,4530,450,2280.92859,0,0,464
0,0,0,0,0,9241.052812,0,0,2700,6420,1410,0,2030.358181,0,464
5.88,1.2,20,29084,678.1354651,6103.219186,0,6540,8970,9450,1860,835.0735548,4811.558319,0,464
0,0,0,0,0,0,0,70620,17790,6330,0,0,0,1491.471269,464
0,1.6,20,29305,4115.395318,1870.634235,0,0,3810,3090,0,1828.401207,0,0,464
0,1.7,33.33,21209,3833.162745,3066.530196,0,0,4110,2670,0,1213.412431,0,0,464
0,1.5,0,62500,1495.461524,1869.326906,0,0,5310,1590,0,926.2749417,389.965502,0,462
0,1.2,25,25000,1916.815454,1437.61159,0,0,4830,510,0,1197.92603,0,0,464
16.67,1.2,33.33,25000,4814.155399,2750.945942,0,240,2580,4620,0,1695.663322,0,0,464
13.33,1.3,40,21552,3739.532833,7479.065666,0,0,4320,3330,0,1190.83888,0,0,464
0,1.5,12.5,37672,2063.388842,1834.123415,0,1350,9690,270,0,1694.409511,0,0,470
0,1.5,13.33,50000,3157.109677,3535.962838,0,12900,7770,0,0,2554.612126,0,0,464
2.33,1.5,12.82,46289,1339.3668,2202.514293,0,72750,14190,0,0,5189.515526,311.9304048,115.9505846,464
2.68,0,8.75,67626,1054.533125,1710.401288,35460,70650,91830,900,0,18446.22147,0,8.477844989,464
2.56,0,6.9,66082,471.5233168,3020.696249,69750,29070,47280,16350,13470,7465.746428,6885.08364,0,464
0,0,0,0,0,0,2700,5220,5520,990,0,0,313.5629108,0,464
0,0,0,0,0,0,30,2520,1050,240,0,0,0,0,464
0,0,0,0,0,0,2010,7620,420,0,0,0,0,0,464
0,1.5,33.33,50000,289.6568022,362.0710028,13200,42900,12840,2670,0,1326.596336,604.7214419,0,464
0,0,0,0,0,70.74004435,341850,42570,71400,19440,750,25.20902574,2550.319121,0,464
0,2.4,0,120000,891.6115613,1089.747464,1050,18750,6120,0,0,2550.058743,308.7564026,0,464
0,2,6.25,141176,783.9563855,1060.646874,900,50250,3930,1080,0,4227.612265,0,0,464
0,2,0,200001,611.0488586,1425.78067,6270,3810,660,0,0,894.6114582,0,0,464
8.43,2,15.38,58537,1219.11436,1888.432047,22410,54420,25500,6060,0,10444.03874,0,0,464
0,0,0,0,144.8566574,144.8566574,5490,9090,3300,0,0,397.6544822,0,0,464
6.25,1.3,30.43,27253,1408.488089,1502.387295,0,22350,20070,9060,3600,3618.995818,3804.850555,0,464
0,0,0,0,0,0,11820,270,0,0,0,0,0,0,464
0,2,0,0,64.48035198,64.48035198,28230,11970,0,0,0,110.3780776,0,0,464
0,0,0,0,0,0,0,30,3600,3390,0,0,0,0,464
7.69,2.1,11.76,54301,2579.117163,2782.731676,0,8400,28950,1080,0,5393.605031,121.1347244,0,464
14.29,1,37.5,18750,2572.33204,2572.33204,0,0,9090,0,0,1067.377346,0,0,464
0,0,0,0,0,0,0,0,0,660,9030,0,1326.141672,0,464
0,0,0,0,0,0,0,0,10590,11910,24060,0,8765.245805,0,458
