2019 Unemployed Population 16+: Percent,2014-2018 ACS Average Number of Vehicles,2014-2018 ACS HHs: Inc Below Poverty Level: Percent,2019 Median Household Income,Household_Density,Day_Pop_Density,Undeveloped_Sq_Meters,Developed_Open_Space_Sq_Meters,Developed_Low_Intensity_Sq_Meters,Developed_Medium_Intensity_Sq_Meters,Developed_High_Intensity_Sq_Meters,Square_Meters_Residential,Square_Meters_Com_Ind_MU,Square_Meters_Other,PrimaryLengthMeters,SecondaryLengthMeters,TertiaryLengthMeters,WalkingLengthMeters,Pri_LengthMetersHalf,Ridership
0,0,0,0,0,0,7860,1470,7020,3570,,,,,516.1534046,,,,516.1534046,464
0,0,0,0,0,2190.730734,,,390,5340,6030,,2017.284202,,,,606.0359356,,,464
0,0,0,0,0,0,,,,2280,510,,,,1021.598804,,56.1391214,,1021.598804,464
0,0,0,0,0,5763.579597,,6000,1170,,,458.1491524,,,,,672.6710112,,,464
0,0,0,0,0,0,4590,2100,60,,,,,,,,315.8402634,,,464
0,0,0,0,0,0,,,210,2670,,,,,403.2623294,,149.5866279,,403.2623294,461
0,0,0,0,0,0,3000,1560,390,600,,,,,681.1542296,,164.094562,,681.1542296,464
0,0,0,0,0,1138.152216,1710,6750,3510,2550,1470,,871.4990888,,434.9486463,,616.569822,,434.9486463,464
0,0,0,0,0,0,,540,11130,60,,,,,693.0379137,,,,693.0379137,464
0,0,0,0,0,0,5430,13710,8820,2550,,,,,564.4168926,,,624.0073986,564.4168926,408
0,0,0,0,0,0,,390,,,,,,,,,129.9270521,,,464
0,0,0,0,0,0,31950,11820,23220,3030,,,,,923.0000951,,165.364602,,923.0000951,464
0,0,0,0,0,0,,,,630,300,,,,276.4611806,,93.17996352,,276.4611806,464
0,0,0,0,0,0,,,870,60,,,,,,85.07994659,107.590671,,,464
0,0,0,0,0,0,630,270,,,,,,,,,,,,464
0,0,0,0,0,0,1740,19290,,,,14.45395315,,,,,1281.928409,,,464
0,0,0,0,0,0,,,4500,2430,,,,,,,367.6969653,,,464
0,0,0,0,0,0,,5880,,,,,,,,,,,,464
0,0,0,0,0,0,,,,1500,,,,,,,,,,464
0,0,0,0,0,0,2910,3240,,,,,,,,,,,,464
0,0,0,0,0,0,,,390,,,,,,,,168.2950199,,,464
0,0,0,0,98.1514473,0,,11220,9660,3480,1800,,,,,,575.8102147,,,464
0,0,0,0,0,0,960,6870,12630,22350,94800,,9849.58732,,,,,,,464
0,0,0,0,0,0,12690,,,,,,,,,,,,,464
0,0,0,0,0,0,826230,32040,12300,41400,60,,,1654.47776,,,1219.019774,,,422
0,0,0,0,0,0,27870,40770,37740,8070,1650,,,999.731725,,,,,,368
0,0,0,0,0,297.072693,,51900,26160,36750,76080,,8897.330253,,,,925.9071167,429.4143638,,464
0,0,0,0,0,0,680130,17400,,,,,928.5500508,,,,,1661.765833,,409
0,0,0,0,0,0,,15900,7290,3420,1020,,,,,,419.7109083,,,464
0,0,0,0,0,0,10530,2730,450,,,,,,,,100.1167897,,,464
0,0,0,0,0,0,8430,6420,90,,,,,,,,,,,464
0,0,0,0,0,0,111210,46380,12030,360,,,,,,,532.2399645,,,449
0,0,0,0,0,0,,4260,,16410,114570,,69250.73514,,,,,,,454
0,0,0,0,0,0,,,1380,30,,,,,,,143.008541,,,464
0,0,0,0,0,11147.23515,,,2820,660,,,,,,154.8734636,171.4548911,,,464
0,0,0,0,0,0,,,330,750,,,,,48.27908452,164.4696822,44.81269849,,48.27908452,464
0,0,0,0,0,0,,,,5190,13080,,,,1534.752538,,,,1534.752538,464
0,0,0,0,0,0,,,10680,7350,1140,,,,1175.819472,577.58156,,,1175.819472,464
0,0,0,0,0,0,18210,,,,,,,,,,,,,464
0,0,0,0,0,0,4830,7050,510,,,,,,314.6382776,,,,314.6382776,464
0,0,0,0,0,0,,8700,2070,,,,,,,163.3743031,274.1630495,,,464
0,0,0,0,0,0,,3270,4350,1080,,,,,,277.9065745,336.8182927,60.16064087,,464
17.04,0,61.29,10231,18525.71766,30388.67721,,,18810,12900,180,6801.90624,,,50.73717724,295.452438,1203.598972,1437.427121,50.73717724,461
0,0,0,0,0,0,,,1020,990,60,,,,,174.8189309,,,,461
0,0,0,0,0,0,,,600,30,,,,,,,153.0044339,155.6341926,,464
0,0,0,0,0,0,,,510,3690,240,,,,,163.5021547,281.4743917,,,464
19.05,0,62.07,10200,20862.54103,81661.94631,,,1260,3150,,875.7930747,,,,,404.0080153,48.00269579,,464
18.52,0,61.54,10147,20147.70795,30864.57388,,,2880,3180,,1534.958423,,,,,385.3680643,183.6847018,,464
0,0,0,50000,3399.48633,2719.589064,,,1920,2820,2910,,1565.867123,,189.4570544,,200.5712897,,189.4570544,464
0,0,0,0,0,0,,,,,810,,,,221.3776411,126.2792418,19.281724,,221.3776411,464
0,0,0,0,0,0,,,3750,600,,,,,,,418.3227851,,,464
0,0,0,0,0,7811.877593,,,,570,10410,,,4498.779587,279.4904837,166.6750477,311.7942856,,279.4904837,464
0,0,0,0,0,0,,,3000,960,,,,,567.5930909,,50.26490923,,567.5930909,464
0,0,0,0,0,0,,,,540,510,,,,,,48.58101119,,,442
0,0,0,0,0,0,93540,1080,1290,4080,5310,,,,675.2919897,,,357.2489686,675.2919897,464
0,0,0,0,0,0,,,30,1980,420,,,,446.7299027,200.6360684,,,446.7299027,464
17.07,0,60.99,10245,6800.825129,9333.546212,,5130,44460,43800,17070,4876.867565,9083.669724,,626.9940033,494.2467951,1548.450277,756.0942795,626.9940033,464
0,0,0,0,0,0,2430,4530,,,,,,,,,,,,464
0,0,0,0,0,0,6960,11490,14190,5040,,,,,215.710363,118.1550987,,,215.710363,464
0,0,0,0,0,26152.72988,,,3480,24450,32790,2550.686761,6739.259442,10326.20417,1430.323938,436.8823946,349.1520916,,1430.323938,464
16.67,0,61.54,10227,4866.779263,5191.231213,,,2670,5160,180,865.1758087,,,,369.350685,202.6153291,13.43208378,,457
0,0,0,0,0,0,,,,1590,4530,,2025.555103,,118.3122986,134.3982933,60.96927111,,118.3122986,464
0,0,0,0,0,2599.358175,,,2160,10500,24240,,11458.21156,,,180.7814984,405.3168081,,,478
0,0,0,0,0,0,2370,150,60,,,,,,,,125.8198477,,,453
0,0,0,0,0,38122.63771,,,,690,5460,,2713.358623,,184.9860484,,227.7841406,,184.9860484,464
0,0,0,0,0,5267.077889,,,,2400,4500,,1247.875628,,184.0478962,103.8637981,107.9974902,,184.0478962,464
0,0,0,0,0,0,,,2730,,,,621.1143494,,,,280.3904266,,,464
0,0,0,0,0,0,,,,210,1410,,,,385.1562753,,33.28975141,,385.1562753,464
0,0,0,0,0,4345.407314,22530,13260,26760,24300,5730,2505.718218,222.5306082,,,180.7268717,1929.89013,2884.217218,,464
0,0,0,0,0,0,,,,150,1860,,,,117.7793706,338.1998972,,,117.7793706,464
0,0,0,0,0,9956.530246,,,,30,10410,,2794.97204,,296.3157873,29.51435635,294.5237146,,296.3157873,461
0,0,0,0,0,0,,,,300,,,,,,,174.6258726,,,464
0,0,0,0,0,3142.84952,,2730,11580,8250,2070,1265.506264,,,336.1275388,671.1570341,,,336.1275388,464
0,0,0,0,0,8245.705579,,,,2970,6090,,1225.758933,,229.5005989,496.4650911,,,229.5005989,464
0,0,0,0,0,0,,,,510,,,,,91.21488935,211.1260819,,,91.21488935,464
0,0,0,0,0,7811.013021,1560,,,1290,23220,,4450.225583,,,512.8999016,484.8200234,,,464
0,0,0,0,0,1711.238277,,,180,2400,12630,,256.3988377,,,,133.5095267,,,464
0,0,0,0,0,0,,,,9150,4020,,,,,155.1717512,334.5396453,,,464
0,0,0,0,0,0,,,,4290,5040,,4032.511446,,137.5330868,297.8187764,191.5016876,,137.5330868,464
0,0,0,0,0,9312.094165,,,,690,14910,,957.9869952,,,,616.4140303,,,464
0,0,0,0,0,0,,,5190,1680,30,,,,72.8191394,,364.7040406,,72.8191394,464
0,0,0,0,1594.325974,1594.325974,,1500,,,,134.2738189,,,,,268.1436317,,,464
0,0,0,0,0,0,,690,9060,8940,210,,,,430.2055833,177.3397299,576.7122637,,430.2055833,464
0,0,0,0,0,0,,,,,420,,,,274.3007822,42.77595493,40.43684178,,274.3007822,464
0,0,0,0,0,0,,,450,1740,210,,,,608.567194,127.1038953,,,608.567194,524
0,0,0,0,0,0,,,,480,90,,,,85.4663274,62.5054374,93.9342931,,85.4663274,464
0,0,0,0,0,25300.75758,,12960,15810,19350,3210,,8280.956468,,132.6054382,62.5054374,1077.415779,,132.6054382,464
0,0,0,0,0,0,,11520,7170,1350,,,,,252.6201864,,,,252.6201864,464
0,0,0,0,0,0,,1650,1680,,,,,,,,267.8176532,,,464
0,0,0,0,0,0,,,,2100,,232.5764359,,,,,,,,464
0,0,0,0,0,0,,510,9150,12030,,,,,901.3112468,1007.167278,30.13412892,,901.3112468,462
0,0,0,0,0,0,,,,300,450,,,,30.38837613,278.9851812,,,30.38837613,464
0,0,0,0,0,0,,2280,10830,7260,120,,,,698.4234301,533.9260549,,,698.4234301,464
0,0,0,0,0,0,,,30,390,90,,,,418.6029239,49.10541375,,,418.6029239,474
0,0,0,0,0,146.4600697,180,1590,9570,6150,,,,,1054.933246,,,,1054.933246,464
0,0,0,0,0,0,,750,6450,3060,270,,,,518.9735017,326.1726279,,,518.9735017,464
0,0,0,0,0,0,,3660,180,,,27.45304481,,,,,246.4979005,,,464
0,0,0,0,0,375.0159595,,,450,6420,,97.7158607,407.8509226,,197.1296281,,160.3191662,194.9897412,197.1296281,464
0,0,0,0,0,0,,6450,360,,,816.3475631,,,,,167.0297544,,,464
0,0,0,0,0,0,3330,1080,,,,,,,,124.0798857,,,,464
0,0,0,0,0,0,,,360,,,,,,,76.73009123,127.3951033,,,464
0,0,0,0,0,0,,,4500,960,,,,,835.8821628,,101.1359052,,835.8821628,464
0,0,0,0,0,0,,,720,540,,,,,329.1559749,,,,329.1559749,464
0,0,0,0,0,26.18336929,427080,98070,33300,31680,3720,,9021.600854,,,,324.5959639,,,464
0,0,0,0,0,0,268200,53400,17340,5490,,,,,,,162.5022105,,,464
0,0,0,0,0,0,,240,210,,,,,,,,357.5675717,,,463
0,0,0,0,0,6992.193824,,,5820,68700,51810,,29806.21995,,,618.3226892,27.99313345,,,464
0,0,0,0,0,0,,,,,1290,,,,144.0949922,,148.1751485,,144.0949922,445
0,0,0,0,0,0,,,900,1380,120,,,,,,227.0936078,,,439
0,0,0,0,0,23633.85135,,,180,4740,21270,,7344.233386,,,,459.7356995,,,461
0,0,0,0,0,0,,180,3540,2370,,,,,579.8495216,85.55950058,,,579.8495216,464
0,0,0,0,0,0,8730,3870,,,,,,,,,114.7317831,998.4488719,,464
0,0,0,0,0,3873.30132,69060,30810,34170,106200,94620,,69029.43545,,1260.162884,,357.3630536,,1260.162884,464
0,0,0,0,206.8430679,92872.53747,,,,,12480,,5516.330257,,,879.0148053,104.2836435,,,464
7.14,0,0,45079,2271.588715,1858.572585,,2340,5370,4830,,2335.648691,,,,,546.7523229,89.9944684,,464
0,0,0,0,0,0,2190,1350,2610,,,,,,,,288.6556963,,,464
0,0,0,0,0,0,20940,4380,,60,,434.769583,,,,,,,,463
0,0,0,0,0,0,,,60,390,,,,,,,153.6898294,,,464
0,0,0,0,0,0,690,3420,3510,630,,,,,297.6403953,,154.3489059,,297.6403953,464
0,0,0,0,0,0,,,,,1740,,,,151.0377749,,,166.2895403,151.0377749,464
0,0,0,0,0,0,379320,44040,40050,1320,,,,,1950.849562,,,,1950.849562,464
0,0,0,0,0,11152.87576,,,,300,6480,,3166.544321,,183.3546011,,227.2708525,,183.3546011,457
0,0,0,0,0,12288.79947,,,,1800,4920,,1593.996045,,198.3877736,,215.1030598,,198.3877736,464
0,0,0,0,0,0,1890,450,30,,,,,,,,,393.4564626,,464
0,0,0,0,0,0,,,1560,3090,7320,,571.8777378,,315.8913966,630.222761,60.93091345,,315.8913966,464
0,0,0,0,0,0,,,,4140,2310,,209.495226,,108.9054111,,363.1156586,,108.9054111,464
0,0,0,0,0,3174.139246,1770,6240,7020,1290,,,276.3413662,,,,413.4769428,,,464
0,0,0,0,0,2863.326686,,,690,4920,8880,,646.1545175,,,248.1456371,158.3212076,,,464
0,0,0,0,35.57442966,889.3607415,12540,37530,10110,6930,5550,,1952.203416,,220.5138759,,886.0957403,131.0450005,220.5138759,464
0,0,0,0,0,0,586290,4020,660,2580,,,,,,,,,,36
0,0,0,0,0,0,75270,8190,8310,1260,,,,,445.0937271,,,,445.0937271,347
0,0,0,0,0,0,,540,8670,5250,1140,,,,,,37.7649409,97.05363127,,434
0,0,0,0,0,3140.242956,,900,6360,7710,1530,,2479.188268,,,,659.2508523,,,464
0,0,0,0,0,4485.250487,,,2010,8220,6000,,4628.827394,,139.188974,,26.35636015,145.4373384,139.188974,464
0,0,0,0,0,0,,8340,6840,,,,,,,,490.4461962,,,464
0,0,0,0,162.4891247,4224.717242,,,2250,11070,2610,57.15225225,2965.952433,,189.8319395,,524.7242875,,189.8319395,464
0,0,0,0,0,5689.28178,,,4200,5010,6780,,1113.77424,,189.320414,,514.8945369,,189.320414,464
0,0,0,0,0,0,,660,,,,,,,,,113.2204858,,,464
0,0,0,0,0,56.26344529,38640,,2430,3090,,,422.3163991,262.0419211,,,,,,438
0,0,0,0,0,0,5670,6090,450,,,,,,,,442.4898831,,,464
0,0,0,0,0,0,901710,1140,,270,,,,,,,,,,464
0,0,0,0,0,0,,,,120,,,,,,,126.9249269,,,568
0,0,0,0,0,0,30,1020,,,,,,,,,173.3144683,,,464
0,0,0,0,0,0,4890,1710,,,,,,,,,,184.9603309,,464
0,0,0,0,0,0,,630,960,,,,,,,,,,,464
0,0,0,0,0,0,,5250,4980,,,771.7194054,,,,,627.9297244,16.53514169,,464
0,0,0,0,0,0,450,,2550,,,,,,107.8285905,,178.4307636,,107.8285905,464
0,0,0,0,0,0,660,,,,,,,,,,,,,464
0,0,0,0,0,307.4316739,,,30,7320,17940,,6826.676581,,,,,,,464
0,0,0,0,0,0,,720,2370,,1170,,,,68.4029063,201.6830374,,,68.4029063,464
0,0,0,0,0,0,,18720,9990,9120,1560,1035.028487,,,182.5827919,,747.3230765,61.98681578,182.5827919,460
0,0,0,0,0,0,,90,1440,120,,,,,,,87.01227323,,,464
0,0,0,0,0,0,,750,330,180,,,,,,,245.0276264,89.49085451,,459
0,0,0,0,0,0,,,240,,,,,,157.6863261,,140.1332446,,157.6863261,476
0,0,0,0,0,0,1325010,91530,103800,87540,143910,,2737.756626,3485.845478,,,,,,464
0,0,0,0,0,247.3667639,,,300,10170,52350,,711.4960956,,,,764.7204946,,,464
0,0,0,0,0,0,,300,180,,,,,,,,103.8361243,,,464
0,0,0,0,0,0,,,,2070,3990,,,,,,207.2762616,,,464
0,0,0,0,0,0,1577190,11190,1170,3540,,,,,,,,,,464
0,0,0,0,0,0,,,,960,210,,,,396.8547124,,,,396.8547124,464
0,0,0,0,0,0,,,,810,,,,,583.215985,,,,583.215985,464
7.69,0,17.39,57598,1280.127482,2363.312275,,26520,25950,,,4985.704681,,,,,1189.845376,,,464
4.48,0,3.7,75000,365.9302034,471.4869928,,1170,1470,,,,,,,,3576.831402,,,464
0,0,0,0,0,0,,,2460,1230,,,,,1031.515345,,,,1031.515345,464
0,0,0,0,0,3172.213078,,,7050,15090,3240,,2120.837881,,287.8989794,,755.4890127,252.854449,287.8989794,464
0,0,0,0,0,0,87360,3900,3900,1590,,,264.2395438,,353.7828202,,,,353.7828202,464
0,0,0,0,0,0,,,180,150,,,,,355.8118479,,,,355.8118479,464
0,0,0,0,0,0,,,1350,990,,,,,,,147.9073859,,,457
0,0,0,0,0,0,6750,2280,840,270,,,,,,,,,,464
0,0,0,0,0,0,420,5070,1470,,,,,,,,453.7077465,,,464
0,0,0,0,0,70.28952142,38220,33030,46980,25440,3630,,4989.014188,,,879.9602107,38.52690087,,,464
0,0,10,63804,1372.339773,2287.232955,,6330,10620,,,2007.839118,,,,,729.7469354,,,464
0,0,0,0,0,0,25590,1080,,120,,,,,,,,,,464
0,0,0,0,0,0,30,4860,6240,36330,40170,,,455.4250665,,219.4045711,753.5616132,,,464
0,0,0,0,0,0,,,840,2250,480,,1185.23119,,,,58.79322438,,,464
0,0,0,0,0,7343.369686,,,6060,13050,3510,,5486.62127,,291.9953824,,553.487603,,291.9953824,464
0,0,0,0,0,897.7135935,,,30,2610,17340,,4882.206579,,353.7565991,,365.6368145,,353.7565991,464
0,0,0,0,0,977.4523773,,,,1200,9330,,350.3602119,1683.194313,211.5196057,,248.4372168,,211.5196057,464
0,0,0,0,0,3963.510211,,,,2100,12240,,1535.795725,2177.875478,,,547.1857707,,,464
0,0,0,0,0,100029.9681,,,1350,6090,2310,,3995.513175,,,,497.4131918,,,464
0,0,0,0,0,0,,,4740,6990,180,,,,1216.236924,,,,1216.236924,464
0,0,0,0,0,4281.978327,,,4410,20610,8910,,7649.720662,,111.0621796,,384.3631251,,111.0621796,464
0,0,0,0,0,0,,900,3390,2490,480,,,,82.95553038,189.161703,25.75339415,,82.95553038,464
0,0,0,0,0,2659.126925,,,1950,12540,4050,,3475.37552,,195.7861183,,553.8574995,,195.7861183,464
0,0,0,0,0,5529.34731,,1980,5130,4590,6150,,2609.489536,637.7795953,,,663.0050295,,,464
0,0,0,0,0,3396.67736,,,2640,9390,3180,,3987.760967,,,,673.7214727,,,464
0,0,0,0,149.1099934,447.3299803,,,1980,12690,2670,215.2858848,1696.772782,55.5061201,208.6362651,,466.8417808,,208.6362651,457
0,0,0,0,0,16323.40777,,,,1590,7890,,5641.882793,,,,573.0428575,,,464
0,0,0,0,0,0,2070,10920,210,,,,,,,897.5861012,28.3187237,521.553017,,464
0,0,0,0,0,0,930,,3390,900,,,,,88.7585496,,251.1515501,,88.7585496,470
0,0,0,87500,316.8649406,211.2432938,8490,15930,,,,879.3906368,,,,,814.1272476,18.3722851,,464
0,0,0,103983,691.7632177,432.3520111,,15540,14340,,,2369.50332,,,,,819.6415262,,,449
0,0,0,0,0,0,1080,60,,,,,,,,,180.7430913,,,464
0,0,0,0,0,0,,,2160,1410,,,,,593.2276225,,,,593.2276225,464
0,0,0,0,0,0,302670,15240,15210,29640,3870,,,,558.1324358,,74.81591847,,558.1324358,464
0,0,0,0,0,0,,,,1830,660,,,,782.9322135,52.69161583,,,782.9322135,464
0,0,0,0,0,0,22470,1590,1680,3300,2400,,,,226.564217,,,588.1215453,226.564217,464
0,0,0,0,0,449.7702117,160740,17190,40680,1410,4530,,4019.699497,,70.78572383,,370.5116247,,70.78572383,464
0,0,0,0,0,0,60,300,21720,9090,450,,,,,,1115.537382,,,464
0,0,0,0,0,0,420,840,6870,2760,930,,,,,,,,,464
0,0,0,0,0,0,,1200,2100,,,,,,,,391.2521846,,,464
0,0,0,0,0,0,,,3150,210,,,,,,206.3352773,187.8287013,,,464
0,0,0,0,0,0,,750,1920,,,,,,,,337.3459815,,,464
0,0,0,0,0,0,450,17220,18180,2670,,,,,1379.272976,197.9068023,,,1379.272976,464
0,0,0,0,0,0,120,690,1530,,,,,,107.2449467,,97.67215047,,107.2449467,464
0,0,0,0,0,0,3210,9510,4170,,,939.8923831,,,142.3165336,,268.7598411,,142.3165336,464
0,0,0,0,0,0,,510,5040,3630,,,,,1630.496479,,,,1630.496479,464
0,0,0,0,0,0,,1080,510,,,105.4520045,,,,,221.606252,,,464
0,0,0,89790,1169.355822,1818.997945,,11580,28410,,,4237.939158,193.2877486,,,,966.5382353,,,464
0,0,20,59689,1577.79238,2051.130094,,2880,13530,,,2301.600033,,,,,687.3966169,,,464
0,0,0,0,0,10534.12177,,6360,29430,44940,22860,,15002.89085,,,,1373.159308,,,464
0,0,0,0,0,0,,1530,2880,510,,,54.55356494,,,252.3111017,,,,464
0,0,0,0,0,0,4260,,9870,9750,,,,34.40373682,656.592787,,88.81674903,,656.592787,464
0,0,0,0,0,0,,240,2370,480,,,,,373.0128095,,,,373.0128095,464
0,0,0,0,0,0,88440,16620,13200,2130,,,,,,950.3894328,38.52690087,150.7399958,,464
0,0,0,0,0,91.21203038,33090,24840,19980,6240,900,,,379.0830157,,613.7075478,47.77055519,1268.581056,,464
0,0,0,0,0,0,,,450,,,,,,,62.7209029,53.55194107,,,464
0,0,0,0,0,0,,,,,120,,,,94.99290899,,,,94.99290899,464
0,0,0,0,24.07660709,120.3830355,,3750,100200,2400,690,456.414758,,,3109.337529,,1936.420457,,3109.337529,464
5.56,0,0,0,0,5917.465368,4080,5910,15060,24480,33900,6105.632663,4494.105386,4191.175084,675.0727099,,225.078889,,675.0727099,464
0,0,0,0,0,276.3418206,128190,160410,91530,40290,10890,,11113.29564,,1172.1068,,1937.256766,1713.650296,1172.1068,464
0,0,0,0,0,0,124650,51390,29730,8280,,,236.7093386,,489.4262654,,775.7137003,225.1401912,489.4262654,464
0,0,50,0,35.48490721,2732.337855,,7410,25290,32610,7680,671.6225012,10182.16296,,,424.9128089,1036.594427,,,464
50,0,40,7500,529.901272,1059.802544,,,14640,,,,,,,,703.539137,,,464
0,0,33.33,7500,337.1392823,337.1392823,,3480,11670,300,,1439.19276,,,,,645.0802811,,,464
0,0,0,0,0,0,,,570,990,,,,,423.8799003,,77.35094641,,423.8799003,464
0,0,0,0,0,0,30,2820,13980,1380,,,,,1326.549128,,,,1326.549128,464
0,0,0,0,0,200.2925377,966780,457530,672600,584970,395610,,50253.49709,2392.767726,105.4156453,159.3319206,4852.535892,470.043092,105.4156453,464
0,0,0,0,0,0,,1590,1110,60,,,,,,226.3861236,47.95615627,,,464
0,0,0,0,0,0,3390,990,11340,8610,,,,,1041.815588,,114.3908045,,1041.815588,464
0,0,0,0,0,648.3939686,,,360,9120,2490,,629.7731827,,265.4103584,,347.18554,,265.4103584,464
0,0,0,0,0,0,116310,,,,,,,,,,,,,464
0,0,0,0,0,558.9402061,3270,,,2640,12480,,8302.215399,,245.5077307,,540.2035829,,245.5077307,464
0,0,0,0,0,0,193410,39180,,,,,,,,,1963.620361,,,464
0,0,0,0,0,0,,930,,,,,,,,,157.8148108,,,464
0,0,0,0,0,0,,1290,7560,2250,60,,,,783.7962822,,,,783.7962822,464
0,0,0,0,0,0,,,,1560,,,,,264.5200376,,,,264.5200376,464
0,0,0,0,0,0,8760,7200,,810,,,,,,,47.47032217,,,464
0,0,0,0,0,4953.922567,,2550,31350,30660,1650,,17879.26126,,442.8094321,420.4887829,1384.190506,,442.8094321,464
0,0,0,0,0,499665.4944,810,,,5310,3150,,4383.157383,,149.5167738,426.8681008,136.3281098,140.5253183,149.5167738,464
0,0,0,0,0,0,,,,600,690,,,,,148.7420309,145.5874698,86.39172374,,464
0,0,0,0,0,50110.84672,960,,,1140,1110,,587.7534623,,28.72208474,178.8667316,234.3369492,68.688976,28.72208474,457
0,0,0,0,0,17786.54864,,,,4440,22530,,6178.84262,,306.1604899,,668.266027,,306.1604899,462
0,0,0,0,0,0,,,,2400,5100,,,,,451.5254997,29.45570109,133.7478526,,464
0,0,0,0,0,2781.247542,,90,4440,150,,,,,117.938811,440.1259294,45.03117328,123.5080393,117.938811,464
0,0,0,0,0,0,,,450,3000,,,,,675.8963007,141.2496082,86.15378339,89.92695021,675.8963007,464
0,0,0,0,0,0,,,9540,28920,208320,,20024.1948,,749.217123,,617.8159604,808.450112,749.217123,464
0,0,0,0,0,4751.544714,,,,120,13470,2064.747481,242.4758154,,21.08355066,,625.8769614,,21.08355066,464
0,0,0,0,0,3502.957063,,,,300,12330,,7272.706907,,157.1104389,,466.1776628,,157.1104389,464
0,0,0,0,0,0,,,,870,750,,,,,361.6884772,49.63619037,,,464
0,0,0,0,0,0,67650,,,,,,,,,,,,,464
0,0,0,0,0,9353.000752,,180,10530,29370,11220,,10145.86116,,,309.5507318,256.8797739,100.0734702,,464
0,0,0,0,0,0,3360,3960,3030,60,,,,,,114.4197042,244.0879592,,,464
0,0,0,0,0,0,,,2760,8010,4350,,1221.382913,,190.2878075,,523.0257949,,190.2878075,464
0,0,0,0,0,25721.43893,,,2700,6930,1410,,2003.255063,,,,569.1152005,,,464
0,0,0,0,0,1673.812839,,30,3180,11190,1080,,1982.389606,,,151.0996588,361.549918,,,464
0,0,0,0,0,2392.546721,,90,7650,6990,3630,,1981.65346,,131.1335966,,368.6511193,,131.1335966,464
0,0,0,0,0,0,,,1650,10710,10680,,965.3832931,,,,375.2104664,,,464
0,0,0,0,0,0,,22710,33390,5790,,,,,2129.705537,,,,2129.705537,464
0,0,0,0,0,0,,,390,390,,,,,127.369623,,331.5837126,34.08199611,127.369623,464
0,0,0,0,0,0,,30,150,,,,,,,,312.9803834,,,464
0,0,0,0,0,0,,,4500,1020,120,,,,555.9784718,,99.67198265,,555.9784718,464
0,0,0,0,0,2314.736007,,2730,21210,38760,8820,,5702.39734,,,370.9918092,892.2906847,,,464
0,0,0,0,0,1976.846965,,23130,22440,29970,22560,,14225.01251,2177.764571,,,1057.458215,,,464
0,0,0,0,0,0,,180,3240,4230,,,,,1031.991131,,35.29315903,,1031.991131,464
0,0,0,0,0,3399.27114,,12540,35640,19200,12750,,10056.61004,,,485.6223997,435.8840385,,,464
0,0,0,0,0,0,8490,7740,4680,660,,,,,,,274.7209818,,,464
0,0,0,0,0,0,,750,11640,2160,,,,,1113.991502,,,,1113.991502,464
4.17,0,5.88,68865,1326.252756,2262.431171,,21780,11520,,,3713.402525,291.9829878,,,,970.3256053,,,464
0,0,0,0,0,0,,,540,540,,,,,,,,,,463
0,0,0,0,0,0,130260,15510,3810,1500,,,,,,,295.8962288,,,464
0,0,0,0,0,0,22620,10530,210,,,,,,,,,837.9901529,,464
0,0,0,0,0,0,16020,3630,14220,8670,1080,,,98.57480381,,,,954.4976546,,466
0,0,0,0,0,0,,2100,960,,,,,,,,358.7611431,,,464
0,0,0,150000,2757.71593,3509.820275,,2190,8160,,,2950.14414,,,,,503.4734811,,,463
0,0,0,0,0,9382.062736,,,330,1050,210,,,,455.514046,3.662230442,87.44719887,,455.514046,464
0,0,0,0,0,0,,,1500,,,,,,302.0755793,,,,302.0755793,464
0,0,0,0,0,0,,,2790,7200,210,,,,1100.854207,,,,1100.854207,464
0,0,0,0,0,0,30,750,660,,,,,,213.7317278,,,,213.7317278,464
0,0,0,0,0,0,,390,,,,,,,,,46.52339736,,,467
0,0,0,0,0,0,,270,420,,,,,,175.5105571,,18.37964539,,175.5105571,464
0,0,0,0,0,0,,90,8160,1500,,,,,1307.064679,235.7723712,,,1307.064679,429
0,0,0,0,0,0,189090,2520,3000,240,2370,,,,448.8159088,,,220.1964342,448.8159088,0
0,0,0,0,0,0,,,2220,1620,,,,,533.1150853,,78.72496205,,533.1150853,464
0,0,0,0,0,5492.376768,14190,25980,28830,50280,37830,,28932.2488,94.49445734,,,817.1435935,,,464
0,0,0,0,0,0,,,2010,,90,,188.6490969,,,,,140.4148929,,472
0,0,0,0,0,195.8991786,19080,66480,57720,60630,34080,,37405.02505,,1682.695382,1761.224056,1147.849666,2377.750626,1682.695382,464
0,0,0,0,0,0,,,1200,1050,,,,,145.4897052,120.4161944,,103.9263622,145.4897052,467
0,0,0,0,9056.117956,0,,,720,1860,,789.8535303,,,,,228.3332559,,,464
0,0,0,0,0,74870.53186,,,,2700,9990,,5709.304235,,,386.2466253,301.3186897,,,472
0,0,0,0,0,0,,,1020,,,,,,,,233.0602944,,,464
0,0,0,0,0,4880.734784,,210,3660,8010,8220,2714.596035,925.2033034,,174.371386,,449.8286565,,174.371386,464
0,0,0,0,0,0,,6090,67140,13140,,,,,6763.727828,,,,6763.727828,464
0,0,0,0,0,0,5010,2280,5250,450,,,,,189.1436511,,,,189.1436511,464
0,0,0,42500,719.7445165,719.7445165,180,30,10410,120,,,,,1403.562036,,129.9609446,,1403.562036,464
